ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL;source_file;ANNEE;MOIS
201207;SYA;SYPHAX AIRLINES;E;TUNISIE;16625;2,6;16651;0,026;0;0,026;179;ASP_CIE_2012.csv;2012;7
201207;TAM;TAM/BRASIL;E;BRESIL;21507;870,1;30208;0,2;0,0081;0,281;106;ASP_CIE_2012.csv;2012;7
201207;TAP;TAP AIR PORTUGAL;E;PORTUGAL;105736;159,4;107330;0,142;0,0002;0,144;1321;ASP_CIE_2012.csv;2012;7
201207;TAR;TUNISAIR;E;TUNISIE;160986;646;167446;0,213;0,0009;0,222;1360;ASP_CIE_2012.csv;2012;7
201207;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;9;2673,8;26747;0;0,0017;0,017;417;ASP_CIE_2012.csv;2012;7
201207;THA;THAI AIRWAYS INTL;E;THAILANDE;22714;1466,9;37383;0,215;0,0139;0,354;90;ASP_CIE_2012.csv;2012;7
201207;THT;AIR TAHITI NUI;F;FRANCE (OM);46160;1476,3;60923;0,409;0,0132;0,541;219;ASP_CIE_2012.csv;2012;7
201207;THY;TURKISH AIRLINES;E;TURQUIE;89070;896,2;98032;0,189;0,002;0,209;607;ASP_CIE_2012.csv;2012;7
201207;TPC;AIR CALEDONIE;F;FRANCE (OM);34283;142,2;35705;0,006;0;0,006;954;ASP_CIE_2012.csv;2012;7
201207;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;46077;0;46077;0,044;0;0,044;376;ASP_CIE_2012.csv;2012;7
201207;TSC;AIR TRANSAT;E;CANADA;110589;578,2;116371;0,646;0,0033;0,679;385;ASP_CIE_2012.csv;2012;7
201207;TUI;TUIFLY;E;ALLEMAGNE;23050;0,1;23051;0,044;0;0,044;130;ASP_CIE_2012.csv;2012;7
201207;TVF;TRANSAVIA FRANCE;F;FRANCE;221038;0;221038;0,408;0;0,408;1479;ASP_CIE_2012.csv;2012;7
201207;TVS;TRAVEL SERVICE / SMARTWINGS;E;TCHEQUIE;32470;0,4;32474;0,059;0;0,059;295;ASP_CIE_2012.csv;2012;7
201207;UAE;EMIRATES;E;EMIRATS ARABES UNIS;71079;3106,7;102146;0,367;0,016;0,527;222;ASP_CIE_2012.csv;2012;7
201207;UAL;UNITED AIRLINES;E;ETATS-UNIS;52763;2375,1;76514;0,351;0,017;0,521;308;ASP_CIE_2012.csv;2012;7
201207;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1912,7;19127;0;0,0036;0,036;106;ASP_CIE_2012.csv;2012;7
201207;VLG;VUELING AIRLINES;E;ESPAGNE;316775;216;318935;0,303;0,0002;0,305;2320;ASP_CIE_2012.csv;2012;7
201207;VOE;VOLOTEA;E;ESPAGNE;24547;0;24547;0,023;0;0,023;372;ASP_CIE_2012.csv;2012;7
201207;VTA;AIR TAHITI;F;FRANCE (OM);76949;138,9;78338;0,027;0,0001;0,028;2396;ASP_CIE_2012.csv;2012;7
201207;WZZ;WIZZ AIR;E;HONGRIE;39707;0;39707;0,059;0;0,059;260;ASP_CIE_2012.csv;2012;7
201207;XLF;XL AIRWAYS FRANCE;F;FRANCE;142466;158;144046;0,507;0,0013;0,52;751;ASP_CIE_2012.csv;2012;7
201207;ZZE; AUTRES CIE (E);E;_ZZ_E;320067;4176,9;361836;0,651;0,0131;0,782;17193;ASP_CIE_2012.csv;2012;7
201207;ZZF; AUTRES CIE (F);F;_ZZ_F;24094;220,7;26301;0,008;0,0002;0,01;6199;ASP_CIE_2012.csv;2012;7
201208;AAF;AIGLE AZUR;F;FRANCE;204854;73,8;205592;0,291;0,0001;0,292;1700;ASP_CIE_2012.csv;2012;8
201208;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;69483;932,2;78805;0,456;0,0063;0,519;368;ASP_CIE_2012.csv;2012;8
201208;AAR;ASIANA AIRLINES;E;COREE DU SUD;7333;503,7;12370;0,066;0,0045;0,111;28;ASP_CIE_2012.csv;2012;8
201208;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);0;3600;36000;0;0,0089;0,089;18;ASP_CIE_2012.csv;2012;8
201208;ABX;ABX AIR INC;E;ETATS-UNIS;0;1449,9;14499;0;0,0097;0,097;35;ASP_CIE_2012.csv;2012;8
201208;ACA;AIR CANADA;E;CANADA;41950;714,7;49097;0,235;0,0041;0,276;158;ASP_CIE_2012.csv;2012;8
201208;ACI;AIRCALIN;F;FRANCE (OM);30762;473,4;35496;0,139;0,0024;0,163;318;ASP_CIE_2012.csv;2012;8
201208;AEA;AIR EUROPA;E;ESPAGNE;111883;123,9;113122;0,13;0,0001;0,131;778;ASP_CIE_2012.csv;2012;8
201208;AEE;AEGEAN AIRLINES;E;GRECE;64891;123,9;66130;0,142;0,0003;0,145;436;ASP_CIE_2012.csv;2012;8
201208;AFL;AEROFLOT;E;RUSSIE (FED. DE);56882;455,4;61436;0,141;0,0011;0,152;445;ASP_CIE_2012.csv;2012;8
201208;AFR;AIR FRANCE;F;FRANCE;4188868;52907,8;4717946;12,753;0,3883;16,636;30963;ASP_CIE_2012.csv;2012;8
201208;AIC;AIR INDIA;E;INDE;7671;649,6;14167;0,051;0,0041;0,092;152;ASP_CIE_2012.csv;2012;8
201208;AIZ;ARKIA ISRAELI AIRLINES;E;ISRAEL;13568;0,3;13571;0,045;0;0,045;58;ASP_CIE_2012.csv;2012;8
201208;ALK;SRILANKAN AIRLINES;E;SRI LANKA;7602;370,8;11310;0,065;0,0031;0,096;36;ASP_CIE_2012.csv;2012;8
201208;AMC;AIR MALTA;E;MALTE;23823;18,6;24009;0,039;0;0,039;186;ASP_CIE_2012.csv;2012;8
201208;AMX;AEROMEXICO;E;MEXIQUE;9567;182,9;11396;0,088;0,0017;0,105;62;ASP_CIE_2012.csv;2012;8
201208;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;14029;1068,2;24711;0,136;0,0104;0,24;62;ASP_CIE_2012.csv;2012;8
201208;ANE;AIR NOSTRUM;E;ESPAGNE;51435;0,1;51436;0,041;0;0,041;1224;ASP_CIE_2012.csv;2012;8
201208;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;53738;106,2;54800;0,051;0,0001;0,052;578;ASP_CIE_2012.csv;2012;8
201208;AUI;UKRAINE INTL AIRLINES;E;UKRAINE;11250;42,2;11672;0,023;0,0001;0,024;100;ASP_CIE_2012.csv;2012;8
201208;AWE_EX;US AIRWAYS;E;ETATS-UNIS;23411;534,9;28760;0,148;0,0033;0,181;126;ASP_CIE_2012.csv;2012;8
201208;AZA;ALITALIA;E;ITALIE;113019;136,3;114382;0,105;0,0001;0,106;768;ASP_CIE_2012.csv;2012;8
201208;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;259555;610,1;265656;0,2;0,0002;0,202;2475;ASP_CIE_2012.csv;2012;8
201208;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;8241,6;82416;0;0,0073;0,073;570;ASP_CIE_2012.csv;2012;8
201208;BCY;CITYJET IRL;E;IRLANDE;70918;0;70918;0,058;0;0,058;1184;ASP_CIE_2012.csv;2012;8
201208;BEE;FLYBE;E;ROYAUME-UNI;85113;0,1;85114;0,053;0;0,053;1404;ASP_CIE_2012.csv;2012;8
201208;BEL;BRUSSELS AIRLINES;E;BELGIQUE;79530;25,3;79783;0,056;0;0,056;967;ASP_CIE_2012.csv;2012;8
201208;BER;AIR BERLIN;E;ALLEMAGNE;55446;2,3;55469;0,06;0;0,06;399;ASP_CIE_2012.csv;2012;8
201208;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;3213,4;32134;0;0,003;0,03;176;ASP_CIE_2012.csv;2012;8
201208;BHP;BELAIR AIRLINES;E;SUISSE;10064;0;10064;0,024;0;0,024;69;ASP_CIE_2012.csv;2012;8
201208;BIE;AIR MEDITERRANEE;F;FRANCE;221111;0,5;221116;0,391;0;0,391;1322;ASP_CIE_2012.csv;2012;8
201208;BOS;LEVEL (OPENSKIES);F;FRANCE;10797;0;10797;0,063;0;0,063;120;ASP_CIE_2012.csv;2012;8
201208;BZH;BRIT AIR;F;FRANCE;124519;7,4;124593;0,074;0;0,074;2459;ASP_CIE_2012.csv;2012;8
201208;CCA;AIR CHINA INTL;E;CHINE;23067;2127,6;44343;0,197;0,018;0,377;98;ASP_CIE_2012.csv;2012;8
201208;CCM;AIR CORSICA;F;FRANCE;199855;211,9;201974;0,107;0,0001;0,108;2294;ASP_CIE_2012.csv;2012;8
201208;CES;CHINA EASTERN AIRLINES;E;CHINE;26451;2325,5;49706;0,244;0,0215;0,459;124;ASP_CIE_2012.csv;2012;8
201208;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);30964;2159,8;52562;0,297;0,0158;0,455;114;ASP_CIE_2012.csv;2012;8
201208;CRL;CORSAIR;F;FRANCE;141950;1395,4;155904;1,031;0,0107;1,138;372;ASP_CIE_2012.csv;2012;8
201208;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;26767;58,3;27350;0,022;0;0,022;316;ASP_CIE_2012.csv;2012;8
201208;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;11780;734,2;19122;0,112;0,007;0,182;62;ASP_CIE_2012.csv;2012;8
201208;CTN;CROATIA AIRLINES;E;CROATIE;15202;88,8;16090;0,018;0,0001;0,019;132;ASP_CIE_2012.csv;2012;8
201208;DAH;AIR ALGERIE;E;ALGERIE;173657;1319,8;186855;0,211;0,0018;0,229;1548;ASP_CIE_2012.csv;2012;8
201208;DAL;DELTA AIR LINES;E;ETATS-UNIS;110730;2948,3;140213;0,755;0,02;0,955;596;ASP_CIE_2012.csv;2012;8
201208;DLH;LUFTHANSA;E;ALLEMAGNE;356780;1046,8;367248;0,228;0,0006;0,234;4229;ASP_CIE_2012.csv;2012;8
201208;EIN;AER LINGUS;E;IRLANDE;71331;76,8;72099;0,076;0,0001;0,077;507;ASP_CIE_2012.csv;2012;8
201208;ELY;EL AL;E;ISRAEL;55068;662,1;61689;0,178;0,0022;0,2;255;ASP_CIE_2012.csv;2012;8
201208;ENT;ENTER AIR;E;POLOGNE;16038;7;16108;0,041;0;0,041;104;ASP_CIE_2012.csv;2012;8
201208;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;30493;1773,9;48232;0,16;0,0093;0,253;124;ASP_CIE_2012.csv;2012;8
201208;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;10337;126,9;11606;0,058;0,0007;0,065;54;ASP_CIE_2012.csv;2012;8
201208;EVA;EVA AIR;E;TAIWAN;10429;560,3;16032;0,102;0,0055;0,157;36;ASP_CIE_2012.csv;2012;8
201208;EXS;JET2.COM;E;ROYAUME-UNI;37457;0,4;37461;0,04;0;0,04;279;ASP_CIE_2012.csv;2012;8
201208;EZS;EASYJET SWITZERLAND;E;SUISSE;286316;0;286316;0,258;0;0,258;2010;ASP_CIE_2012.csv;2012;8
201208;EZY;EASYJET UK;E;ROYAUME-UNI;1185976;0;1185976;1,116;0;1,116;8348;ASP_CIE_2012.csv;2012;8
201208;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;45586,6;455866;0;0,1721;1,721;1443;ASP_CIE_2012.csv;2012;8
201208;FHE;HELLO AG;E;SUISSE;21266;0;21266;0,041;0;0,041;131;ASP_CIE_2012.csv;2012;8
201208;FIN;FINNAIR;E;FINLANDE;41022;341,2;44434;0,079;0,0006;0,085;344;ASP_CIE_2012.csv;2012;8
201208;FPO;ASL AIRLINES FRANCE;F;FRANCE;105715;7704,5;182760;0,183;0,0042;0,225;1747;ASP_CIE_2012.csv;2012;8
201208;FWI;AIR CARAIBES;F;FRANCE (OM);131399;1083,6;142235;0,614;0,0073;0,687;1180;ASP_CIE_2012.csv;2012;8
201208;GMI;GERMANIA;E;ALLEMAGNE;10244;7,7;10321;0,015;0;0,015;113;ASP_CIE_2012.csv;2012;8
201208;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);34263;79,1;35054;0,01;0;0,01;1562;ASP_CIE_2012.csv;2012;8
201208;GWI;GERMANWINGS;E;ALLEMAGNE;14797;0;14797;0,013;0;0,013;118;ASP_CIE_2012.csv;2012;8
201208;HVN;VIETNAM AIRLINES;E;VIETNAM;24679;887,2;33551;0,233;0,0084;0,317;90;ASP_CIE_2012.csv;2012;8
201208;IBE;IBERIA;E;ESPAGNE;64254;163,4;65888;0,069;0,0002;0,071;497;ASP_CIE_2012.csv;2012;8
201208;ICE;ICELANDAIR;E;ISLANDE;20394;35,7;20751;0,046;0,0001;0,047;124;ASP_CIE_2012.csv;2012;8
201208;JAF;TUIFLY BELGIUM;E;BELGIQUE;77033;11,7;77150;0,127;0;0,127;532;ASP_CIE_2012.csv;2012;8
201208;JAL;JAPAN AIRLINES;E;JAPON;28789;509,9;33888;0,28;0,005;0,33;124;ASP_CIE_2012.csv;2012;8
201208;JOR_EX;BLUE AIR ROUMANIE;E;ROUMANIE;14800;0,2;14802;0,026;0;0,026;98;ASP_CIE_2012.csv;2012;8
201208;KAL;KOREAN AIR;E;COREE DU SUD;20654;5402,4;74678;0,185;0,0473;0,658;86;ASP_CIE_2012.csv;2012;8
201208;KLC;KLM/CITYHOPPER;E;PAYS-BAS;83187;10,4;83291;0,078;0;0,078;1046;ASP_CIE_2012.csv;2012;8
201208;KLM;KLM;E;PAYS-BAS;49186;318,6;52372;0,02;0,0001;0,021;370;ASP_CIE_2012.csv;2012;8
201208;KQA;KENYA AIRWAYS;E;KENYA;10046;178,3;11829;0,062;0,0012;0,074;98;ASP_CIE_2012.csv;2012;8
201208;LBT;NOUVELAIR;E;TUNISIE;77619;24,5;77864;0,123;0;0,123;464;ASP_CIE_2012.csv;2012;8
201208;LGL;LUXAIR;E;LUXEMBOURG;16371;19;16561;0,014;0;0,014;314;ASP_CIE_2012.csv;2012;8
201208;LOT;LOT POLISH AIRLINES;E;POLOGNE;19661;61,3;20274;0,026;0,0001;0,027;305;ASP_CIE_2012.csv;2012;8
201208;MAC;AIR ARABIA MAROC;E;MAROC;19263;0;19263;0,03;0;0,03;147;ASP_CIE_2012.csv;2012;8
201208;MAS;MALAYSIA AIRLINES;E;MALAISIE;14932;774,3;22675;0,156;0,0081;0,237;62;ASP_CIE_2012.csv;2012;8
201208;MAU;AIR MAURITIUS;E;MAURICE;50085;1223,7;62322;0,224;0,0089;0,313;410;ASP_CIE_2012.csv;2012;8
201208;MDG;AIR MADAGASCAR;E;MADAGASCAR;20651;164,4;22295;0,086;0,0013;0,099;258;ASP_CIE_2012.csv;2012;8
201208;MEA;MIDDLE EAST AIRLINES;E;LIBAN;29997;419;34187;0,094;0,0013;0,107;161;ASP_CIE_2012.csv;2012;8
201208;MNB;MNG AIRLINES;E;TURQUIE;0;1619,2;16192;0;0,0035;0,035;45;ASP_CIE_2012.csv;2012;8
201208;MSR;EGYPT AIR;E;EGYPTE;16114;250,3;18617;0,052;0,0008;0,06;96;ASP_CIE_2012.csv;2012;8
201208;NAX;NORWEGIAN;E;NORVEGE;77156;4,4;77200;0,127;0;0,127;540;ASP_CIE_2012.csv;2012;8
201208;NLY;NIKI;E;AUTRICHE;29617;11,7;29734;0,029;0;0,029;232;ASP_CIE_2012.csv;2012;8
201208;OHY;ONUR AIR;E;TURQUIE;59880;3,8;59918;0,147;0;0,147;323;ASP_CIE_2012.csv;2012;8
201208;PGT;PEGASUS;E;TURQUIE;55519;121,2;56731;0,12;0,0003;0,123;361;ASP_CIE_2012.csv;2012;8
201208;QTR;QATAR AIRWAYS;E;QATAR;38435;2457,6;63011;0,19;0,0122;0,312;181;ASP_CIE_2012.csv;2012;8
201208;RAE;REGIONAL CAE;F;FRANCE;182410;9,1;182501;0,122;0;0,122;4195;ASP_CIE_2012.csv;2012;8
201208;RAM;ROYAL AIR MAROC;E;MAROC;214229;584,2;220071;0,392;0,0011;0,403;1648;ASP_CIE_2012.csv;2012;8
201208;REU;AIR AUSTRAL;F;FRANCE (OM);97583;1065;108233;0,481;0,0078;0,559;810;ASP_CIE_2012.csv;2012;8
201208;ROT;TAROM;E;ROUMANIE;16161;49,7;16658;0,029;0,0001;0,03;178;ASP_CIE_2012.csv;2012;8
201208;RYR;RYANAIR;E;IRLANDE;941873;1,9;941892;0,95;0;0,95;5844;ASP_CIE_2012.csv;2012;8
201208;SAS;SAS;E;SUEDE;74060;167,9;75739;0,103;0,0002;0,105;674;ASP_CIE_2012.csv;2012;8
201208;SDM;ROSSIYA;E;RUSSIE (FED. DE);10581;13,6;10717;0,024;0;0,024;108;ASP_CIE_2012.csv;2012;8
201208;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;21114;869,1;29805;0,227;0,0093;0,32;62;ASP_CIE_2012.csv;2012;8
201208;SRR;STAR AIR DANEMARK;E;DANEMARK;0;2965,6;29656;0;0,0018;0,018;269;ASP_CIE_2012.csv;2012;8
201208;SWR;SWISS;E;SUISSE;125851;304,6;128897;0,06;0,0001;0,061;1412;ASP_CIE_2012.csv;2012;8
201208;SXS;SUNEXPRESS;E;TURQUIE;14265;0;14265;0,031;0;0,031;78;ASP_CIE_2012.csv;2012;8
201208;SYA;SYPHAX AIRLINES;E;TUNISIE;19620;3,2;19652;0,031;0;0,031;191;ASP_CIE_2012.csv;2012;8
201208;TAM;TAM/BRASIL;E;BRESIL;19709;681,1;26520;0,184;0,0064;0,248;106;ASP_CIE_2012.csv;2012;8
201208;TAP;TAP AIR PORTUGAL;E;PORTUGAL;108963;151,1;110474;0,146;0,0002;0,148;1320;ASP_CIE_2012.csv;2012;8
201208;TAR;TUNISAIR;E;TUNISIE;167653;573,2;173385;0,224;0,0008;0,232;1393;ASP_CIE_2012.csv;2012;8
201208;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;22;2454,7;24569;0;0,0015;0,015;443;ASP_CIE_2012.csv;2012;8
201208;THA;THAI AIRWAYS INTL;E;THAILANDE;22984;1315;36134;0,217;0,0124;0,341;90;ASP_CIE_2012.csv;2012;8
201208;THT;AIR TAHITI NUI;F;FRANCE (OM);41280;1243;53710;0,371;0,0108;0,479;208;ASP_CIE_2012.csv;2012;8
201208;THY;TURKISH AIRLINES;E;TURQUIE;94100;833,2;102432;0,199;0,0018;0,217;616;ASP_CIE_2012.csv;2012;8
201208;TPC;AIR CALEDONIE;F;FRANCE (OM);32557;142,9;33986;0,005;0;0,005;902;ASP_CIE_2012.csv;2012;8
201208;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;45762;1;45772;0,044;0;0,044;378;ASP_CIE_2012.csv;2012;8
201208;TSC;AIR TRANSAT;E;CANADA;108387;475,9;113146;0,636;0,0027;0,663;380;ASP_CIE_2012.csv;2012;8
201208;TUI;TUIFLY;E;ALLEMAGNE;22962;0,1;22963;0,044;0;0,044;126;ASP_CIE_2012.csv;2012;8
201208;TVF;TRANSAVIA FRANCE;F;FRANCE;247495;0,2;247497;0,465;0;0,465;1573;ASP_CIE_2012.csv;2012;8
